,decay10_median,decay20_median,lag1_median,decay10_std,decay20_std,lag1_std,lag1_z_std,lag1_z_med
19,3.159319303249758,2.3771147616737363,0.8535635511759244,1.9547742596457764,0.7641245326125731,0.028224001434979565,0.7216236019267016,0.3328444510449953
20,3.558275785692789,2.433311443877125,0.8585440047664673,1.6060164127822187,0.6259498766877056,0.027790763923956945,0.671306292650502,0.5230996182910848
21,3.6927036731254113,2.5571352102819938,0.8646723853378022,1.8959929235533726,0.7097176756854835,0.023904068646749106,0.5637028938182548,0.7493031327662897
22,3.450602136697101,2.4105949836546654,0.8615250005166455,1.4213764341125237,0.5691046894937642,0.022517222115003118,0.5888459233102458,0.602676742237055
23,3.733486006032309,2.4708813255966118,0.8638590007064956,1.889171492789352,0.6377601472930003,0.022094795454403956,0.5549616525426374,0.8283951126501885
24,3.2294855926838233,2.271044237375131,0.8523044227521083,1.5794920998678041,0.5840247785999801,0.02664089773902213,0.6399150729131431,0.39010733585822926
25,3.814483242158842,2.5606389331097503,0.8663125133802547,1.6837185607486806,0.6403933609750161,0.027567313703934667,0.6659162111902652,0.7307118391913285
26,3.4437499048967433,2.4330740155691224,0.856232617292466,1.557349402822864,0.6261963295742187,0.026269301329298052,0.7135959574953649,0.44249539691305645
27,3.715707325964733,2.4921171845102634,0.8616279454229107,1.8563632251589968,0.6388784222157701,0.02565415469977365,0.7786285413320205,0.6819438353397514
28,3.525110620029924,2.452329413417917,0.8584362103143168,2.2401641008619246,0.6401133135720432,0.027790981327318512,0.6311789106916842,0.5657724535286571
29,3.4902436074725673,2.435007294646321,0.857185998006578,2.0578545357204368,0.6767462751741281,0.02711282272578318,0.6416994038478282,0.6694724423619938
30,3.4982159506268293,2.494036450369806,0.8571520245683748,2.7188419508470254,0.6626974864052184,0.02537636443972017,0.6290394512651799,0.4985820185327154
31,3.5439608608679545,2.436287256037884,0.8584275210510113,1.3789207778262274,0.6428589234221423,0.02403674365033815,0.5998014677969222,0.4859470165411975
32,2.945766907793825,2.284885172992368,0.8445953944245919,1.157795100971272,0.556831236583851,0.026796108799708156,0.6723330336598201,0.11402873539947637
33,3.496915133050375,2.37672032827171,0.8619240938892397,1.1445166057361744,0.600325257903237,0.025103201217281816,0.6416655056938136,0.5201001850869437
