0	0.887482	0	0.920125	0	0	0	0.915266	0	0	0	0.935141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827353	0	0.822828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589076	0	0.583372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520836	0	0	0	0.571409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740814	0	0	0	0	0	0	0	0.707614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709926	0	0	0	0	0	0.442285	0	0.740191	0	0.787795	0	0	0	0	0	0	0	0.620537	0	0.69391	0	0.723711	0	0.682113	0	
0.887482	0	0.875023	0	1.05445	0	0.952203	0	0.883612	0	0.735365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737911	0	0	0	0.711659	0	0.712747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424753	0	0	0	0.499394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645597	0	0	0	0	0	0.649632	0	0.650428	0	0	0	0.629247	0	0	0	0	0	0.612136	0	0.641724	0	0.618948	0	0.598189	
0	0.875023	0	0	0	1.04397	0	0	0	0	0	0	0	0	0	0	0.720035	0	0	0	0	0	0.380801	0	0	0	0	0	0.748243	0	0.780398	0	0.844802	0	0	0	0.84586	0	0.793058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.534076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745969	0	0	0	0	0.642273	0	0.60682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677383	0	0	0	0	0	0.667723	0	0.719881	0	0.674759	0	0	0	0	0	0.539553	0	0.679119	0	0.604365	0	0.608921	0	0.649783	0	
0.920125	0	0	0	0.98448	0.554842	0	0	0	0	0	0	0	0	0	0.445956	0	0	0	0.536416	0	0	0	0	0	0.336925	0	0	0	0.618835	0	0.579502	0	0.721457	0	0	0	0	0	0.668135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574023	0	0	0	0	0	0.587433	0	0.547497	0	0.552707	0	0.569657	0	0	0	0	0	0.555254	0	0.461503	0	0.548146	0	0.551573	
0	1.05445	0	0.98448	0	1.10268	0	0	0	0	0	1.14646	0	1.08641	0	0.963518	0	0	0	0.994031	0	0	0	0	0	0	0	0.99442	0	0	0.878512	0	0.909244	0	0	0	0.886749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.784499	0	0	0	0.86086	0	0.79005	0	0.816169	0	0.74504	0	0	0	0	0	0.634923	0	0	0	0.689797	0	0.68968	0	0.774886	0	
0	0	1.04397	0.554842	1.10268	0	0	0	0	0	1.15982	0	0	0	1.02372	0	0	0	1.00548	0.600549	0	0	0	0	0	0	0.834074	0	0	0.717681	0	0.593037	0	0.746064	0	0	0	0.750857	0	0.755027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720717	0	0	0	0.701599	0	0.707601	0	0.719003	0	0.665916	0	0.63945	0	0	0	0	0	0.621944	0	0.607152	0	0.617001	0	0.687108	
0	0.952203	0	0	0	0	0	0.873068	0	0.818627	0	0	0	0	0.604432	0	0	0	0.666317	0	0.586969	0	0	0	0.399486	0	0	0	0.626708	0	0.520655	0	0	0	0	0	0	0	0.68949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76037	0.448038	0.751332	0	0	0	0	0	0	0.676183	0.747928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656726	0.422529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639706	0	0	0	0	0	0.656914	0	0.591863	0	0.638273	0	0	0	0	0	0	0	0.600895	0	0.604296	0	0.574114	0	0.619199	0	
0.915266	0	0	0	0	0	0.873068	0	0.880316	0	0	0	0	0	0	0.448135	0	0	0	0.439369	0	0	0	0	0	0	0	0	0	0.550094	0	0	0	0	0	0	0	0.678058	0	0.607604	0	0	0	0	0	0	0	0	0	0	0	0	0.776283	0	0.78348	0	0	0	0	0	0	0.642942	0	0.612971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583694	0	0	0	0	0	0	0	0.51458	0	0	0	0.572154	0	0	0	0	0	0.521086	0	0.476617	0	0.56951	0	0.55956	
0	0.883612	0	0	0	0	0	0.880316	0	0.918898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799139	0	0	0	0.962399	0	0	0.706778	0	0.288285	0	0	0.695559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.653768	0	0	0	0	0	0.565897	0	0.657522	0	0	0	0	0	0	0	0	0	0.566276	0	0.598354	0	0.649992	0	0.636981	0	
0	0	0	0	0	0	0.818627	0	0.918898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.757658	0	0.786147	0	0	0	0.939049	0	0	0	0.780319	0.693619	0	0.249277	1.02158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625378	0	0	0	0	0	0	0	0.567262	0	0	0	0.566786	0	0.553544	0	0	0	0.541691	0	0.651546	0	0	0	0.542448	
