	strength_zmean_po	degree_zmean_95bin	buckner_degz_mean	cole_gbcz_mean	zuo_strengthz_mean	buckner_degz_std	cole_gbcz_std	zuo_strengthz_std
126	56.330622138521015	12.0	-0.14200336766187996	-0.20379951636374743	-0.0853229686393074	0.6938477655438142	0.7758259587884447	0.7305264875156586
127	56.37757783019283	14.0	-0.14494430609301898	-0.21696249410490143	-0.06539177587702441	0.7028778461352052	0.7976678294684225	0.7530053420058636
128	63.553491970566135	20.0	0.18711823447002554	0.16153212767554823	0.1597330032220757	0.6067019554328685	0.6341645737543946	0.6107633788550043
129	60.74773122969505	16.0	0.03454184477628059	-0.009693799674495426	0.05289599783442164	0.7384145633595324	0.8409943076313384	0.7546595217457979
130	61.30153598093797	18.0	0.14911539364419316	0.07147178544648497	0.1187801840860234	0.6837656914937345	0.7617323920628056	0.6843727322307128
131	65.40545820150422	25.0	0.30230253296850107	0.2835534459487054	0.25102307468121243	0.6650942915874943	0.825136710016095	0.6716210415130077
132	59.64545677079363	13.0	-0.055652812320088	-0.0432443209941447	-0.07896096321116294	0.7340888241702861	0.7535707332868751	0.7988351142665525
133	63.78546801869519	20.0	0.11183721667076678	0.1491825370963892	0.10683921680027651	0.6018451813623407	0.716383335251658	0.6200370694198525
134	69.07914137017451	20.0	0.42286913454132086	0.4587493156557233	0.35721645628164594	0.6741399133417564	0.7525802049999929	0.6753453282939469
135	69.41712334365938	16.0	0.44754070755000347	0.49066091605984147	0.3393185655429461	0.6537535235170302	0.683322910815765	0.6259547728297089
136	54.907693645181915	9.0	-0.13889227511526492	-0.25923606749687395	-0.07414565113095213	0.6140417901618589	0.6749124763775913	0.6819250300134507
137	55.41237543182416	10.0	-0.07643556556291868	-0.23557221987253155	0.020631555011235193	0.5651646944136304	0.6857616026550034	0.6425213864303245
138	61.77160450797202	15.0	0.15392510263415268	0.059553797818684445	0.23215532000628614	0.67993096640759	0.7092515229006776	0.646140936503592
139	61.589383247035634	14.0	0.08875264281840048	0.014611018231367633	0.12314595061085151	0.6778298644448768	0.732836310006076	0.6713956871861392
140	65.6080980350713	9.0	0.3294878711157042	0.27407386781782894	0.254885192257565	0.5468805686035922	0.6064841468010093	0.6110075141616406
